quelle,url,titel,address,plz,bezirk,preis,wohnfläche,zimmer,balkon,terrasse,garten,einbauküche,fahrstuhl,keller,garage,carport,parkplatz,barrierefrei,haustiere_erlaubt,teilmöbliert_/_möbliert,stockwerk,verfügbar,bautyp,zustand,baujahr,preis_raw,wohnfläche_raw,zimmer_raw,böden,befristung,heizung,abstellraum,objekttyp,grundfläche,objektbeschreibung,lage,ausstattung,preis_und_detailinformation,zusatzinformationen,sonstiges,energieausweis_heizung,details,beschreibung,merkmale,highlight_raw
immowelt,https://www.immowelt.at/expose/2mn4c5x,NACHHALTIGER ERSTBEZUG | familiäres Wohnhaus | U-BAHN,Straße nicht freigegeben 1210 Wien (Floridsdorf),1210,21,,45.75,2.0,True,False,,True,True,False,False,,False,,False,False,3. Geschoss,01.05.2026,Neubau,Erstbezug,2025,€ 939,"45,75 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon, Loggia Einbauküche, offene Küche Böden: Fliesenboden, Parkett Zustand: Erstbezug voll klimatisiert Anschlüsse: Kabelanschluss Baujahr: 2025 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nysu52,Ruhiges Wohnhaus mit Charakter - Erstbezug - UBAHN!,Straße nicht freigegeben 1210 Wien (Floridsdorf),1210,21,,45.74,2.0,True,False,,True,True,False,False,,False,,False,False,4. Geschoss,01.05.2026,Neubau,Erstbezug,2025,€ 959,"45,74 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon, Loggia Einbauküche, offene Küche Böden: Fliesenboden, Parkett Zustand: Erstbezug voll klimatisiert Anschlüsse: Kabelanschluss Baujahr: 2025 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mdvy5r,"ALL IN: Attraktives voll möbliertes Apartment mit 2 Terrassen, inkl. Strom, Heizung und Internet / attractive fully furnished apartment with 2 terrace",Straße nicht freigegeben 1210 Wien (Floridsdorf),1210,21,,45.5,2.0,False,True,,True,False,False,False,,False,,False,False,2. Geschoss,15.02.2026,Neubau,gepflegt,2013,€ 1.250,"45,50 m²",2,,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Terrasse Einbauküche Zustand: gepflegt Baujahr: 2013 Zustand: Neubau,<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mze25r,Erstbezug: Moderne 2-Zimmer Wohnung mit Loggia -Top Anbindung (Top 68),Gudrunstraße 120 1100 Wien(Stadt) (Favoriten),1100,10,,45.31,2.0,True,False,,False,True,True,False,,False,,False,False,4. Geschoss,Erstbezug,Neubau,Erstbezug,2025,"€ 1.090,27","45,31 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Loggia Böden: Fliesenboden, Parkett Fenster: Aluminiumfenster, Kunststofffenster Zustand: Erstbezug kontrollierte Be- und Entlüftungsanlage Weitere Räume: Kelleranteil Anschlüsse: Kabelanschluss Baujahr: 2025 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2maex5z,"""Helle Wohnung mit Balkon mit Blick auf den Währingerpark""",Straße nicht freigegeben 1180 Wien (Währing),1180,18,,45.0,1.5,True,False,,False,True,True,False,,False,,False,False,3. Geschoss,15.02.2026,Neubau,gepflegt,,€ 795,45 m²,"1,5",,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Balkon, Garten Ausblick: Fernblick Zustand: gepflegt Weitere Räume: Kelleranteil Anschlüsse: Kabelanschluss Baujahr: ca. 1960 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nhl754,Neubauwohnung in Wien 1210 - Moderne Wohnqualität in gefragter Lage zwischen SCN und Lorettowiese,Prager Straße 105 + 109 1210 Wien (Floridsdorf),1210,21,,44.95,2.0,True,True,,True,True,False,False,,False,,False,False,4. Geschoss,ab sofort,Neubau,,2019,€ 898,"44,95 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne Balkon, Terrasse Einbauküche Böden: Fliesenboden, Parkett Ausstattung: neuwertig Baujahr: 2019 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2neyr53,"Moderne Wohnung mit großem Balkon entlang Prager Straße! Straßenbahn, S-Bahn und viele Geschäfte in der Umgebung!",Prager Straße 105 + 109 1210 Wien (Floridsdorf),1210,21,,44.95,2.0,True,True,,True,True,False,False,,False,,False,False,4. Geschoss,ab sofort,Neubau,,2019,€ 898,"44,95 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne Balkon, Terrasse Einbauküche Böden: Fliesenboden, Parkett Ausstattung: neuwertig Baujahr: 2019 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2npa554,Wohn(t)räume realisiert: ODO25 überzeugt mit smarten Grundrissen & nachhaltiger Bauweise,Odoakergasse 25 1160 Wien (Ottakring),1160,16,,44.7,2.0,False,True,,False,True,False,False,,False,,False,False,5. Geschoss,01.07.2026,Neubau,Erstbezug,2026,€ 999,"44,70 m²",2,"Fliesenboden, Kunststoffboden",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Terrasse offene Küche Böden: Fliesenboden, Kunststoffboden Zustand: Erstbezug voll klimatisiert Weitere Räume: Abstellraum Baujahr: 2026 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nds454,ODO25 | 2 Zimmer | große Terrasse | Erstbezug | Mietbeginn ab 01.07.2026,Odoakergasse 25 1160 Wien (Ottakring),1160,16,,44.7,2.0,False,True,,True,True,False,True,,False,,False,False,5. Geschoss,01.07.2026,,Erstbezug,2026,€ 999,"44,70 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Terrasse Einbauküche Böden: Fliesenboden, Parkett Zustand: Erstbezug voll klimatisiert Anschlüsse: Kabelanschluss Baujahr: 2026 Personenaufzug 19 Stellplätze: Tiefgarage",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nml754,ERSTBEZUG nahe U3 - Smarte Grundrisse & Erdwärme,Odoakergasse 25 1160 Wien (Ottakring),1160,16,,44.54,2.0,False,True,,False,True,False,False,,False,,False,False,5. Geschoss,01.07.2026,Neubau,Erstbezug,2026,€ 1.099,"44,54 m²",2,"Fliesenboden, Kunststoffboden",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne Terrasse offene Küche Böden: Fliesenboden, Kunststoffboden Zustand: Erstbezug voll klimatisiert Weitere Räume: Abstellraum Baujahr: 2026 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2n5u454,ODO25 | 2 Zimmer | Maisonette | Terrasse | Erstbezug | Mietbeginn ab 01.07.2026,Odoakergasse 25 1160 Wien (Ottakring),1160,16,,44.54,2.0,False,True,,True,True,False,True,,False,,False,False,5. Geschoss,01.07.2026,,Erstbezug,2026,€ 1.099,"44,54 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne Terrasse Einbauküche Böden: Fliesenboden, Parkett Zustand: Erstbezug voll klimatisiert Anschlüsse: Kabelanschluss Baujahr: 2026 Personenaufzug 19 Stellplätze: Tiefgarage",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2maey5r,2-Zimmer Dachgeschoßwohnung mit großem Balkon! Nahe der Donauinsel,Kantnergasse 1210 Wien (Floridsdorf),1210,21,,44.4,2.0,True,False,,True,True,False,True,,True,,False,False,,ab sofort,,gepflegt,,"€ 979,19","44,40 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon Einbauküche Böden: Fliesenboden, Parkett Zustand: gepflegt Personenaufzug 1 Stellplatz: Garage",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nhn754,ODO25 - Urbanes Wohnen mit durchdachten Grundrissen & perfekter Lage in Ottakring,Odoakergasse 25 1160 Wien (Ottakring),1160,16,,44.27,2.0,False,True,,False,True,False,False,,False,,False,False,Erdgeschoss,01.07.2026,Neubau,Erstbezug,2026,€ 899,"44,27 m²",2,"Fliesenboden, Kunststoffboden",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Terrasse offene Küche Böden: Fliesenboden, Kunststoffboden Zustand: Erstbezug voll klimatisiert Weitere Räume: Abstellraum Baujahr: 2026 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nfq454,ODO25 | 2 Zimmer | Terrasse & Garten | Mietbeginn ab 01.07.2026,Odoakergasse 25 1160 Wien (Ottakring),1160,16,,44.27,2.0,False,True,,True,True,False,True,,False,,False,False,Erdgeschoss,01.07.2026,,Erstbezug,2026,"€ 899,01","44,27 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Terrasse Einbauküche Böden: Fliesenboden, Parkett Zustand: Erstbezug voll klimatisiert Anschlüsse: Kabelanschluss Baujahr: 2026 Personenaufzug 19 Stellplätze: Tiefgarage",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nna554,Wohn(t)räume realisiert: ODO25 überzeugt mit smarten Grundrissen & nachhaltiger Bauweise,Odoakergasse 25 1160 Wien (Ottakring),1160,16,,43.97,2.0,False,True,,False,True,False,False,,False,,False,False,5. Geschoss,01.07.2026,Neubau,Erstbezug,2026,€ 999,"43,97 m²",2,"Fliesenboden, Kunststoffboden",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Terrasse offene Küche Böden: Fliesenboden, Kunststoffboden Zustand: Erstbezug voll klimatisiert Weitere Räume: Abstellraum Baujahr: 2026 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nus454,ODO25 | 2 Zimmer | Maisonette | Terrasse | Erstbezug | Mietbeginn ab 01.07.2026,Odoakergasse 25 1160 Wien (Ottakring),1160,16,,43.97,2.0,False,True,,True,True,False,True,,False,,False,False,5. Geschoss,01.07.2026,,Erstbezug,2026,"€ 998,99","43,97 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Terrasse Einbauküche Böden: Fliesenboden, Parkett Zustand: Erstbezug voll klimatisiert Anschlüsse: Kabelanschluss Baujahr: 2026 Personenaufzug 19 Stellplätze: Tiefgarage",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nla554,ODO25 - Helles Wohnen mit Blick ins Grüne & nachhaltigen Lebenskonzepten,Odoakergasse 25 1160 Wien (Ottakring),1160,16,,43.93,2.0,False,True,,False,True,False,False,,False,,False,False,5. Geschoss,01.07.2026,Neubau,Erstbezug,2026,€ 999,"43,93 m²",2,"Fliesenboden, Kunststoffboden",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne Terrasse offene Küche Böden: Fliesenboden, Kunststoffboden Zustand: Erstbezug voll klimatisiert Weitere Räume: Abstellraum Baujahr: 2026 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nbt454,ODO25 | 2 Zimmer | Maisonette | Terrasse | Erstbezug | Mietbeginn ab 01.07.2026,Odoakergasse 25 1160 Wien (Ottakring),1160,16,,43.93,2.0,False,True,,True,True,False,True,,False,,False,False,5. Geschoss,01.07.2026,,Erstbezug,2026,€ 999,"43,93 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Terrasse Einbauküche Böden: Fliesenboden, Parkett Zustand: Erstbezug voll klimatisiert Anschlüsse: Kabelanschluss Baujahr: 2026 Personenaufzug 19 Stellplätze: Tiefgarage",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mjwd5z,Ab 01.06.2026: Herausragende 2-Zimmer-Wohnung mit Balkon| Fußbodenheizung| Neubau,Adolf-Czettel-Gasse 1160 Wien (Ottakring),1160,16,,43.8,2.0,True,False,,True,True,False,False,,False,,False,False,2. Geschoss,01.06.2026,,,2020,€ 975,"43,80 m²",2,"Fliesenboden, Parkett, Steinboden",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne Balkon, Garten Einbauküche Böden: Fliesenboden, Parkett, Steinboden Ausstattung: neuwertig Anschlüsse: Kabelanschluss Baujahr: 2020 Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nax554,Nachhaltig Leben in Top-Lage - ODO25 mit effizienter Energie & cleverer Raumplanung,Odoakergasse 25 1160 Wien (Ottakring),1160,16,,43.52,2.0,False,True,,False,True,False,False,,False,,False,False,5. Geschoss,01.07.2026,Neubau,Erstbezug,2026,€ 1.099,"43,52 m²",2,"Fliesenboden, Kunststoffboden",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Terrasse offene Küche Böden: Fliesenboden, Kunststoffboden Zustand: Erstbezug voll klimatisiert Weitere Räume: Abstellraum Baujahr: 2026 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2ngu454,ODO25 | 2 Zimmer | Maisonette | Terrasse | Erstbezug | Mietbeginn ab 01.07.2026,Odoakergasse 25 1160 Wien (Ottakring),1160,16,,43.52,2.0,False,True,,True,True,False,True,,False,,False,False,5. Geschoss,01.07.2026,,Erstbezug,2026,€ 1.099,"43,52 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Terrasse Einbauküche Böden: Fliesenboden, Parkett Zustand: Erstbezug voll klimatisiert Anschlüsse: Kabelanschluss Baujahr: 2026 Personenaufzug 19 Stellplätze: Tiefgarage",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2ms8l5x,Moderne 2-Zimmerwohnung mit Loggia in U-Bahn-Nähe,Zöchbauerstraße 1160 Wien (Ottakring),1160,16,,43.43,2.0,True,False,,False,True,False,False,,False,,False,False,2. Geschoss,ab 1.2.2026,Neubau,,2010,€ 899,"43,43 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Loggia offene Küche Böden: Fliesenboden, Parkett Ausstattung: neuwertig Baujahr: 2010 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2n3aa54,"Nachhaltig leben, clever planen - Ihr Platz im Wohnprojekt ODO25 Wien",Odoakergasse 25 1160 Wien (Ottakring),1160,16,,43.16,2.0,True,False,,False,True,False,False,,False,,False,False,3. Geschoss,01.07.2026,Neubau,Erstbezug,2026,€ 980,"43,16 m²",2,"Fliesenboden, Kunststoffboden",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon offene Küche Böden: Fliesenboden, Kunststoffboden Zustand: Erstbezug voll klimatisiert Weitere Räume: Abstellraum Baujahr: 2026 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nk6654,Clevere Grundrisse - Leistbares Wohnen in U3 Nähe!,Odoakergasse 25 1160 Wien (Ottakring),1160,16,,43.16,2.0,True,False,,False,True,False,False,,False,,False,False,4. Geschoss,01.07.2026,Neubau,Erstbezug,2026,€ 999,"43,16 m²",2,"Fliesenboden, Kunststoffboden",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon offene Küche Böden: Fliesenboden, Kunststoffboden Zustand: Erstbezug voll klimatisiert Weitere Räume: Abstellraum Baujahr: 2026 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nkr454,ODO25 | 2 Zimmer | Balkon | Erstbezug | Mietbeginn ab 01.07.2026,Odoakergasse 25 1160 Wien (Ottakring),1160,16,,43.16,2.0,True,False,,True,True,False,True,,False,,False,False,4. Geschoss,01.07.2026,,Erstbezug,2026,"€ 999,01","43,16 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon Einbauküche Böden: Fliesenboden, Parkett Zustand: Erstbezug voll klimatisiert Anschlüsse: Kabelanschluss Baujahr: 2026 Personenaufzug 19 Stellplätze: Tiefgarage",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2ntl754,ODO25 - Urbaner Wohnkomfort trifft Umweltbewusstsein und exzellente Lage,Odoakergasse 25 1160 Wien (Ottakring),1160,16,,43.08,2.0,True,False,,False,True,False,False,,False,,False,False,2. Geschoss,01.07.2026,Neubau,Erstbezug,2026,€ 980,"43,08 m²",2,"Fliesenboden, Kunststoffboden",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon offene Küche Böden: Fliesenboden, Kunststoffboden Zustand: Erstbezug voll klimatisiert Weitere Räume: Abstellraum Baujahr: 2026 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nl3754,Clevere Grundrisse - Leistbares Wohnen in U3 Nähe!,Odoakergasse 25 1160 Wien (Ottakring),1160,16,,43.08,2.0,True,False,,False,True,False,False,,False,,False,False,1. Geschoss,01.07.2026,Neubau,Erstbezug,2026,€ 960,"43,08 m²",2,"Fliesenboden, Kunststoffboden",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon offene Küche Böden: Fliesenboden, Kunststoffboden Zustand: Erstbezug voll klimatisiert Weitere Räume: Abstellraum Baujahr: 2026 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2npf554,"Moderne Grundrisse, attraktive Freiflächen & Top-Anbindung - Willkommen im ODO25",Odoakergasse 25 1160 Wien (Ottakring),1160,16,,43.08,2.0,True,False,,False,True,False,False,,False,,False,False,4. Geschoss,01.07.2026,Neubau,Erstbezug,2026,€ 999,"43,08 m²",2,"Fliesenboden, Kunststoffboden",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon offene Küche Böden: Fliesenboden, Kunststoffboden Zustand: Erstbezug voll klimatisiert Weitere Räume: Abstellraum Baujahr: 2026 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2ngr454,ODO25 | 2 Zimmer | zwei Balkone | Erstbezug | Mietbeginn ab 01.07.2026,Odoakergasse 25 1160 Wien (Ottakring),1160,16,,43.08,2.0,True,False,,True,True,False,True,,False,,False,False,4. Geschoss,01.07.2026,,Erstbezug,2026,€ 999,"43,08 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon Einbauküche Böden: Fliesenboden, Parkett Zustand: Erstbezug voll klimatisiert Anschlüsse: Kabelanschluss Baujahr: 2026 Personenaufzug 19 Stellplätze: Tiefgarage",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2n8m454,ODO25 | 2 Zimmer | zwei Balkone | großzügig geschnitten | Mietbeginn ab 01.07.2026,Odoakergasse 25 1160 Wien (Ottakring),1160,16,,43.08,2.0,True,False,,True,True,False,True,,False,,False,False,2. Geschoss,01.07.2026,,Erstbezug,2026,€ 980,"43,08 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon Einbauküche Böden: Fliesenboden, Parkett Zustand: Erstbezug voll klimatisiert Anschlüsse: Kabelanschluss Baujahr: 2026 Personenaufzug 19 Stellplätze: Tiefgarage",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nck454,ODO25 | 2 Zimmer | Balkon | großzügige Wohnküche | Mietbeginn ab 01.07.2026,Odoakergasse 25 1160 Wien (Ottakring),1160,16,,43.08,2.0,True,False,,True,True,False,True,,False,,False,False,1. Geschoss,01.07.2026,,Erstbezug,2026,"€ 960,01","43,08 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon Einbauküche Böden: Fliesenboden, Parkett Zustand: Erstbezug voll klimatisiert Anschlüsse: Kabelanschluss Baujahr: 2026 Personenaufzug 19 Stellplätze: Tiefgarage",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2n32a52,Erstbezug - 2 - Zimmer Wohnung mit Loggia,"Weißgasse 26 1170 Wien, 17. Bezirk, Hernals",1170,17,,43.0,2.0,True,False,,True,True,True,False,,False,,False,False,1. Geschoss,01.02.2026,,Erstbezug,2024,,43 m²,2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon Einbauküche barrierefrei Böden: Fliesenboden, Parkett Zustand: Erstbezug Weitere Räume: Kelleranteil Baujahr: 2024 Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2n88854,ERSTBEZUG nahe U3 - Smarte Grundrisse & Erdwärme,Odoakergasse 25 1160 Wien (Ottakring),1160,16,,42.95,2.0,True,False,,False,True,False,False,,False,,False,False,2. Geschoss,01.07.2026,Neubau,Erstbezug,2026,€ 970,"42,95 m²",2,"Fliesenboden, Kunststoffboden",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon offene Küche Böden: Fliesenboden, Kunststoffboden Zustand: Erstbezug voll klimatisiert Weitere Räume: Abstellraum Baujahr: 2026 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2ngm454,ODO25 | 2 Zimmer | Balkon | helle Wohnräume | Mietbeginn ab 01.07.2026,Odoakergasse 25 1160 Wien (Ottakring),1160,16,,42.95,2.0,True,False,,True,True,False,True,,False,,False,False,2. Geschoss,01.07.2026,,Erstbezug,2026,€ 970,"42,95 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon Einbauküche Böden: Fliesenboden, Parkett Zustand: Erstbezug voll klimatisiert Anschlüsse: Kabelanschluss Baujahr: 2026 Personenaufzug 19 Stellplätze: Tiefgarage",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mhkv5v,AB APRIL | 2-ZIMMER | MIT GARTEN | HOFSEITIG | AN DER ALTEN DONAU | DONAUSTADTBRÜCKE |,Straße nicht freigegeben 1220 Wien (Donaustadt),1220,22,,42.86,2.0,False,True,,True,True,False,False,,False,,False,False,1. Geschoss,,Neubau,,2023,"€ 1.073,50","42,86 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Garten, Terrasse Einbauküche, offene Küche rollstuhlgerecht Böden: Fliesenboden, Parkett Ausstattung: neuwertig Weitere Räume: Wasch-Trockenraum Anschlüsse: Kabelanschluss Baujahr: 2023 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mx795v,Lichtdurchflutete 2-Zimmer Wohnung in 1220 Wien - ab 01.04.2026 verfügbar!,Kaisermühlenstraße 8 1220 Wien (Donaustadt),1220,22,,42.86,2.0,False,True,,True,True,False,False,,False,,False,False,1. Geschoss,01.04.2026,Neubau,,2023,"€ 1.077,42","42,86 m²",2,"Estrich, Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Terrasse Einbauküche, offene Küche barrierefrei Böden: Estrich, Fliesenboden, Parkett Ausstattung: neuwertig Anschlüsse: Kabelanschluss Baujahr: 2023 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nhmp53,/ TOLLE ANBINDUNG / ZWEI ZIMMER / 2. OG / NACH INNENHOF AUSGERICHTET / AB 1.04.2026 VERFÜGBAR,Straße nicht freigegeben 1150 Wien (Rudolfsheim-Fünfhaus),1150,15,,42.7,2.0,True,False,,True,True,False,False,,False,,False,False,2. Geschoss,01.04.2026,Neubau,,2019,"€ 999,01","42,70 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon, Loggia Einbauküche, offene Küche barrierefrei Böden: Fliesenboden, Parkett Baujahr: 2019 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mnf25r,Erstbezug im Neubau: Hochwertige 2-Zimmer Wohnung mit Loggia (Top 81),Gudrunstraße 120 1100 Wien(Stadt) (Favoriten),1100,10,,42.67,2.0,True,False,,False,True,True,False,,False,,False,False,5. Geschoss,Erstbezug,Neubau,Erstbezug,2025,"€ 1.051,61","42,67 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Loggia Böden: Fliesenboden, Parkett Fenster: Aluminiumfenster, Kunststofffenster Zustand: Erstbezug kontrollierte Be- und Entlüftungsanlage Weitere Räume: Kelleranteil Anschlüsse: Kabelanschluss Baujahr: 2025 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
